"","year.x","state","county","colony_count","compound","epest_low_kg","epest_high_kg"
"10866",2012,"MONTANA","JUDITH BASIN","NA","IMIDACLOPRID",168,171
"10867",2012,"MONTANA","LEWIS AND CLARK","NA","CHLOROTHALONIL",2,2
"10868",2012,"MONTANA","LEWIS AND CLARK","NA","CHLORPYRIFOS",1,32
"10869",2012,"MONTANA","LEWIS AND CLARK","NA","CLOTHIANIDIN",0,1
"10870",2012,"MONTANA","LEWIS AND CLARK","NA","IMIDACLOPRID",55,56
"10871",2012,"MONTANA","MUSSELSHELL","NA","CHLORPYRIFOS",21,48
"10872",2012,"MONTANA","MUSSELSHELL","NA","CLOTHIANIDIN",6,6
"10873",2012,"MONTANA","MUSSELSHELL","NA","IMIDACLOPRID",66,66
"10874",2012,"MONTANA","WHEATLAND","18","CHLOROTHALONIL",2,2
"10875",2012,"MONTANA","WHEATLAND","18","CHLORPYRIFOS",8,35
"10876",2012,"MONTANA","WHEATLAND","18","CLOTHIANIDIN",2,4
"10877",2012,"MONTANA","WHEATLAND","18","IMIDACLOPRID",80,81
"10878",2012,"MONTANA","BLAINE","NA","CHLOROTHALONIL",NA,38
"10879",2012,"MONTANA","BLAINE","NA","CHLORPYRIFOS",NA,2963
"10880",2012,"MONTANA","BLAINE","NA","CLOTHIANIDIN",11,10
"10881",2012,"MONTANA","BLAINE","NA","IMIDACLOPRID",467,467
"10882",2012,"MONTANA","CHOUTEAU","2,398","CHLOROTHALONIL",NA,84
"10883",2012,"MONTANA","CHOUTEAU","2,398","CHLORPYRIFOS",NA,9447
"10884",2012,"MONTANA","CHOUTEAU","2,398","CLOTHIANIDIN",10,10
"10885",2012,"MONTANA","CHOUTEAU","2,398","IMIDACLOPRID",1409,1409
"10886",2012,"MONTANA","GLACIER","NA","CHLOROTHALONIL",NA,27
"10887",2012,"MONTANA","GLACIER","NA","CHLORPYRIFOS",NA,1606
"10888",2012,"MONTANA","GLACIER","NA","CLOTHIANIDIN",3,3
"10889",2012,"MONTANA","GLACIER","NA","IMIDACLOPRID",256,256
"10890",2012,"MONTANA","HILL","NA","CHLOROTHALONIL",NA,81
"10891",2012,"MONTANA","HILL","NA","CHLORPYRIFOS",NA,6798
"10892",2012,"MONTANA","HILL","NA","CLOTHIANIDIN",24,23
"10893",2012,"MONTANA","HILL","NA","IMIDACLOPRID",1068,1068
"10894",2012,"MONTANA","LIBERTY","NA","CHLOROTHALONIL",NA,3
"10895",2012,"MONTANA","LIBERTY","NA","CHLORPYRIFOS",NA,3412
"10896",2012,"MONTANA","LIBERTY","NA","CLOTHIANIDIN",8,8
"10897",2012,"MONTANA","LIBERTY","NA","IMIDACLOPRID",516,516
"10898",2012,"MONTANA","PHILLIPS","NA","CHLOROTHALONIL",NA,28
"10899",2012,"MONTANA","PHILLIPS","NA","CHLORPYRIFOS",NA,2391
"10900",2012,"MONTANA","PHILLIPS","NA","CLOTHIANIDIN",14,14
"10901",2012,"MONTANA","PHILLIPS","NA","IMIDACLOPRID",378,378
"10902",2012,"MONTANA","PONDERA","2,688","CHLOROTHALONIL",NA,5
"10903",2012,"MONTANA","PONDERA","2,688","CHLORPYRIFOS",NA,2293
"10904",2012,"MONTANA","PONDERA","2,688","CLOTHIANIDIN",10,10
"10905",2012,"MONTANA","PONDERA","2,688","IMIDACLOPRID",341,341
"10906",2012,"MONTANA","TETON","1,156","CHLOROTHALONIL",NA,5
"10907",2012,"MONTANA","TETON","1,156","CHLORPYRIFOS",NA,2727
"10908",2012,"MONTANA","TETON","1,156","CLOTHIANIDIN",2,2
"10909",2012,"MONTANA","TETON","1,156","IMIDACLOPRID",389,389
"10910",2012,"MONTANA","DAWSON","NA","CHLORPYRIFOS",14,1619
"10911",2012,"MONTANA","DAWSON","NA","CLOTHIANIDIN",49,49
"10912",2012,"MONTANA","DAWSON","NA","IMIDACLOPRID",48,48
"10913",2012,"MONTANA","GARFIELD","NA","CHLORPYRIFOS",NA,1117
"10914",2012,"MONTANA","GARFIELD","NA","CLOTHIANIDIN",16,16
"10915",2012,"MONTANA","GARFIELD","NA","IMIDACLOPRID",59,59
"10916",2012,"MONTANA","MCCONE","48","CHLORPYRIFOS",NA,2849
"10917",2012,"MONTANA","MCCONE","48","CLOTHIANIDIN",52,52
"10918",2012,"MONTANA","MCCONE","48","IMIDACLOPRID",99,99
"10919",2012,"MONTANA","RICHLAND","NA","CHLORPYRIFOS",14,1948
"10920",2012,"MONTANA","RICHLAND","NA","CLOTHIANIDIN",111,111
"10921",2012,"MONTANA","RICHLAND","NA","IMIDACLOPRID",37,37
"10922",2012,"MONTANA","ROOSEVELT","NA","CHLORPYRIFOS",23,3084
"10923",2012,"MONTANA","ROOSEVELT","NA","CLOTHIANIDIN",65,65
"10924",2012,"MONTANA","ROOSEVELT","NA","IMIDACLOPRID",60,60
"10925",2012,"MONTANA","VALLEY","3,001","CHLORPYRIFOS",25,2930
"10926",2012,"MONTANA","VALLEY","3,001","CLOTHIANIDIN",76,76
"10927",2012,"MONTANA","VALLEY","3,001","IMIDACLOPRID",62,62
"10928",2012,"MONTANA","DEER LODGE","NA","CHLORPYRIFOS",NA,20
"10929",2012,"MONTANA","DEER LODGE","NA","IMIDACLOPRID",NA,2
"10930",2012,"MONTANA","FLATHEAD","1,454","CHLOROTHALONIL",7,7
"10931",2012,"MONTANA","FLATHEAD","1,454","CHLORPYRIFOS",18,112
"10932",2012,"MONTANA","FLATHEAD","1,454","CLOTHIANIDIN",0,1
"10933",2012,"MONTANA","FLATHEAD","1,454","IMIDACLOPRID",18,34
"10934",2012,"MONTANA","LAKE","NA","CHLOROTHALONIL",712,712
"10935",2012,"MONTANA","LAKE","NA","CHLORPYRIFOS",226,406
"10936",2012,"MONTANA","LAKE","NA","CLOTHIANIDIN",10,12
"10937",2012,"MONTANA","LAKE","NA","FIPRONIL",NA,5
"10938",2012,"MONTANA","LAKE","NA","IMIDACLOPRID",96,118
"10939",2012,"MONTANA","LINCOLN","2,432","CHLOROTHALONIL",1,1
"10940",2012,"MONTANA","LINCOLN","2,432","CHLORPYRIFOS",1,15
"10941",2012,"MONTANA","LINCOLN","2,432","IMIDACLOPRID",0,0
"10942",2012,"MONTANA","MINERAL","NA","CHLORPYRIFOS",NA,6
"10943",2012,"MONTANA","MINERAL","NA","IMIDACLOPRID",0,0
"10944",2012,"MONTANA","MISSOULA","2,815","CHLOROTHALONIL",2,2
"10945",2012,"MONTANA","MISSOULA","2,815","CHLORPYRIFOS",3,54
"10946",2012,"MONTANA","MISSOULA","2,815","CLOTHIANIDIN",NA,0
"10947",2012,"MONTANA","MISSOULA","2,815","IMIDACLOPRID",5,8
"10948",2012,"MONTANA","POWELL","NA","CHLORPYRIFOS",NA,77
"10949",2012,"MONTANA","POWELL","NA","CLOTHIANIDIN",NA,0
"10950",2012,"MONTANA","POWELL","NA","IMIDACLOPRID",NA,4
"10951",2012,"MONTANA","RAVALLI","NA","CHLOROTHALONIL",19,19
"10952",2012,"MONTANA","RAVALLI","NA","CHLORPYRIFOS",38,144
"10953",2012,"MONTANA","RAVALLI","NA","CLOTHIANIDIN",3,4
"10954",2012,"MONTANA","RAVALLI","NA","FIPRONIL",NA,0
"10955",2012,"MONTANA","RAVALLI","NA","IMIDACLOPRID",5,10
"10956",2012,"MONTANA","SANDERS","NA","CHLOROTHALONIL",1,1
"10957",2012,"MONTANA","SANDERS","NA","CHLORPYRIFOS",1,100
"10958",2012,"MONTANA","SANDERS","NA","CLOTHIANIDIN",0,0
"10959",2012,"MONTANA","SANDERS","NA","IMIDACLOPRID",1,2
"10960",2012,"MONTANA","BIG HORN","NA","CHLORPYRIFOS",211,1198
"10961",2012,"MONTANA","BIG HORN","NA","CLOTHIANIDIN",68,68
"10962",2012,"MONTANA","BIG HORN","NA","IMIDACLOPRID",372,372
"10963",2012,"MONTANA","CARBON","NA","CHLOROTHALONIL",3,3
"10964",2012,"MONTANA","CARBON","NA","CHLORPYRIFOS",224,765
"10965",2012,"MONTANA","CARBON","NA","CLOTHIANIDIN",37,37
"10966",2012,"MONTANA","CARBON","NA","IMIDACLOPRID",50,50
"10967",2012,"MONTANA","PARK","NA","CHLOROTHALONIL",0,0
"10968",2012,"MONTANA","PARK","NA","CHLORPYRIFOS",NA,1016
"10969",2012,"MONTANA","PARK","NA","IMIDACLOPRID",32,32
"10970",2012,"MONTANA","STILLWATER","NA","CHLORPYRIFOS",64,572
"10971",2012,"MONTANA","STILLWATER","NA","CLOTHIANIDIN",5,5
"10972",2012,"MONTANA","STILLWATER","NA","IMIDACLOPRID",107,107
"10973",2012,"MONTANA","SWEET GRASS","NA","CHLORPYRIFOS",1,510
"10974",2012,"MONTANA","SWEET GRASS","NA","IMIDACLOPRID",9,9
"10975",2012,"MONTANA","YELLOWSTONE","6,931","CHLOROTHALONIL",0,0
"10976",2012,"MONTANA","YELLOWSTONE","6,931","CHLORPYRIFOS",824,1439
"10977",2012,"MONTANA","YELLOWSTONE","6,931","CLOTHIANIDIN",108,108
"10978",2012,"MONTANA","YELLOWSTONE","6,931","IMIDACLOPRID",316,316
"10979",2012,"MONTANA","CARTER","9","CHLORPYRIFOS",95,744
"10980",2012,"MONTANA","CARTER","9","CLOTHIANIDIN",1,4
"10981",2012,"MONTANA","CARTER","9","IMIDACLOPRID",4,4
"10982",2012,"MONTANA","CUSTER","NA","CHLOROTHALONIL",4,4
"10983",2012,"MONTANA","CUSTER","NA","CHLORPYRIFOS",56,465
"10984",2012,"MONTANA","CUSTER","NA","CLOTHIANIDIN",95,96
"10985",2012,"MONTANA","CUSTER","NA","IMIDACLOPRID",5,4
"10986",2012,"MONTANA","POWDER RIVER","NA","CHLORPYRIFOS",78,402
"10987",2012,"MONTANA","POWDER RIVER","NA","CLOTHIANIDIN",0,1
"10988",2012,"MONTANA","POWDER RIVER","NA","IMIDACLOPRID",2,2
"10989",2012,"MONTANA","ROSEBUD","NA","CHLORPYRIFOS",38,936
"10990",2012,"MONTANA","ROSEBUD","NA","CLOTHIANIDIN",261,262
"10991",2012,"MONTANA","ROSEBUD","NA","IMIDACLOPRID",5,4
"10992",2012,"MONTANA","WIBAUX","NA","CHLOROTHALONIL",4,4
"10993",2012,"MONTANA","WIBAUX","NA","CHLORPYRIFOS",88,642
"10994",2012,"MONTANA","WIBAUX","NA","CLOTHIANIDIN",13,18
"10995",2012,"MONTANA","WIBAUX","NA","IMIDACLOPRID",6,6
"10996",2012,"MONTANA","BEAVERHEAD","NA","CHLOROTHALONIL",418,418
"10997",2012,"MONTANA","BEAVERHEAD","NA","CHLORPYRIFOS",NA,1320
"10998",2012,"MONTANA","BEAVERHEAD","NA","CLOTHIANIDIN",1,1
"10999",2012,"MONTANA","BEAVERHEAD","NA","FIPRONIL",NA,3
"11000",2012,"MONTANA","BEAVERHEAD","NA","IMIDACLOPRID",26,43
"11001",2012,"MONTANA","GALLATIN","2,135","CHLOROTHALONIL",1902,1902
"11002",2012,"MONTANA","GALLATIN","2,135","CHLORPYRIFOS",68,1362
"11003",2012,"MONTANA","GALLATIN","2,135","CLOTHIANIDIN",16,16
"11004",2012,"MONTANA","GALLATIN","2,135","FIPRONIL",NA,15
"11005",2012,"MONTANA","GALLATIN","2,135","IMIDACLOPRID",251,322
"11006",2012,"MONTANA","JEFFERSON","NA","CHLORPYRIFOS",0,383
"11007",2012,"MONTANA","JEFFERSON","NA","IMIDACLOPRID",NA,2
"11008",2012,"MONTANA","MADISON","7,102","CHLOROTHALONIL",442,442
"11009",2012,"MONTANA","MADISON","7,102","CHLORPYRIFOS",1,1500
"11010",2012,"MONTANA","MADISON","7,102","CLOTHIANIDIN",1,1
"11011",2012,"MONTANA","MADISON","7,102","FIPRONIL",NA,4
"11012",2012,"MONTANA","MADISON","7,102","IMIDACLOPRID",48,67
"11013",2007,"MONTANA","BROADWATER","NA","CHLOROTHALONIL",NA,364
"11014",2007,"MONTANA","BROADWATER","NA","CHLORPYRIFOS",NA,308
"11015",2007,"MONTANA","BROADWATER","NA","IMIDACLOPRID",NA,14
"11016",2007,"MONTANA","CASCADE","NA","CHLOROTHALONIL",NA,4
"11017",2007,"MONTANA","CASCADE","NA","CHLORPYRIFOS",NA,975
"11018",2007,"MONTANA","CASCADE","NA","CLOTHIANIDIN",0,0
"11019",2007,"MONTANA","CASCADE","NA","IMIDACLOPRID",NA,0
"11020",2007,"MONTANA","FERGUS","6,722","CHLORPYRIFOS",NA,2361
"11021",2007,"MONTANA","JUDITH BASIN","NA","CHLORPYRIFOS",NA,1193
"11022",2007,"MONTANA","LEWIS AND CLARK","2,731","CHLOROTHALONIL",NA,0
"11023",2007,"MONTANA","LEWIS AND CLARK","2,731","CHLORPYRIFOS",NA,463
"11024",2007,"MONTANA","BLAINE","NA","CHLOROTHALONIL",NA,23
"11025",2007,"MONTANA","BLAINE","NA","CHLORPYRIFOS",NA,1168
"11026",2007,"MONTANA","BLAINE","NA","IMIDACLOPRID",1,1
"11027",2007,"MONTANA","CHOUTEAU","NA","CHLORPYRIFOS",NA,598
"11028",2007,"MONTANA","GLACIER","1,300","CHLOROTHALONIL",NA,6
"11029",2007,"MONTANA","GLACIER","1,300","CHLORPYRIFOS",NA,759
"11030",2007,"MONTANA","GLACIER","1,300","IMIDACLOPRID",0,0
"11031",2007,"MONTANA","PHILLIPS","NA","CHLORPYRIFOS",NA,861
"11032",2007,"MONTANA","PONDERA","NA","CHLOROTHALONIL",NA,25
"11033",2007,"MONTANA","PONDERA","NA","CHLORPYRIFOS",NA,555
"11034",2007,"MONTANA","PONDERA","NA","IMIDACLOPRID",1,1
"11035",2007,"MONTANA","TETON","NA","CHLOROTHALONIL",NA,28
"11036",2007,"MONTANA","TETON","NA","CHLORPYRIFOS",NA,630
"11037",2007,"MONTANA","TETON","NA","IMIDACLOPRID",1,1
"11038",2007,"MONTANA","TOOLE","NA","CHLORPYRIFOS",NA,750
"11039",2007,"MONTANA","DAWSON","NA","CHLOROTHALONIL",NA,488
"11040",2007,"MONTANA","DAWSON","NA","CHLORPYRIFOS",118,1222
"11041",2007,"MONTANA","DAWSON","NA","CLOTHIANIDIN",8,8
"11042",2007,"MONTANA","GARFIELD","NA","CHLOROTHALONIL",NA,137
"11043",2007,"MONTANA","GARFIELD","NA","CHLORPYRIFOS",NA,592
"11044",2007,"MONTANA","GARFIELD","NA","CLOTHIANIDIN",2,2
"11045",2007,"MONTANA","RICHLAND","NA","CHLOROTHALONIL",4210,4742
"11046",2007,"MONTANA","RICHLAND","NA","CHLORPYRIFOS",818,2195
"11047",2007,"MONTANA","RICHLAND","NA","CLOTHIANIDIN",21,20
"11048",2007,"MONTANA","RICHLAND","NA","IMIDACLOPRID",NA,10
"11049",2007,"MONTANA","ROOSEVELT","NA","CHLOROTHALONIL",NA,1096
"11050",2007,"MONTANA","ROOSEVELT","NA","CHLORPYRIFOS",131,2469
"11051",2007,"MONTANA","ROOSEVELT","NA","CLOTHIANIDIN",1,1
"11052",2007,"MONTANA","VALLEY","3,813","CHLOROTHALONIL",NA,1005
"11053",2007,"MONTANA","VALLEY","3,813","CHLORPYRIFOS",20,2288
"11054",2007,"MONTANA","VALLEY","3,813","CLOTHIANIDIN",5,5
"11055",2007,"MONTANA","DEER LODGE","NA","CHLORPYRIFOS",NA,62
"11056",2007,"MONTANA","FLATHEAD","1,087","CHLOROTHALONIL",161,161
"11057",2007,"MONTANA","FLATHEAD","1,087","CHLORPYRIFOS",36,317
"11058",2007,"MONTANA","FLATHEAD","1,087","CLOTHIANIDIN",0,0
"11059",2007,"MONTANA","FLATHEAD","1,087","IMIDACLOPRID",1,1
"11060",2007,"MONTANA","GRANITE","NA","CHLORPYRIFOS",NA,130
"11061",2007,"MONTANA","LAKE","NA","CHLOROTHALONIL",780,780
"11062",2007,"MONTANA","LAKE","NA","CHLORPYRIFOS",328,830
"11063",2007,"MONTANA","LAKE","NA","CLOTHIANIDIN",1,1
"11064",2007,"MONTANA","LAKE","NA","IMIDACLOPRID",4,5
"11065",2007,"MONTANA","LINCOLN","2,468","CHLORPYRIFOS",10,59
"11066",2007,"MONTANA","LINCOLN","2,468","IMIDACLOPRID",NA,0
"11067",2007,"MONTANA","MISSOULA","NA","CHLOROTHALONIL",2,2
"11068",2007,"MONTANA","MISSOULA","NA","CHLORPYRIFOS",15,152
"11069",2007,"MONTANA","MISSOULA","NA","IMIDACLOPRID",NA,0
"11070",2007,"MONTANA","POWELL","NA","CHLORPYRIFOS",NA,263
"11071",2007,"MONTANA","RAVALLI","NA","CHLOROTHALONIL",2,2
"11072",2007,"MONTANA","RAVALLI","NA","CHLORPYRIFOS",99,324
"11073",2007,"MONTANA","RAVALLI","NA","CLOTHIANIDIN",0,0
"11074",2007,"MONTANA","RAVALLI","NA","IMIDACLOPRID",NA,1
"11075",2007,"MONTANA","SANDERS","814","CHLOROTHALONIL",0,0
"11076",2007,"MONTANA","SANDERS","814","CHLORPYRIFOS",4,208
"11077",2007,"MONTANA","BIG HORN","4,302","CHLORPYRIFOS",282,2189
"11078",2007,"MONTANA","BIG HORN","4,302","CLOTHIANIDIN",2,2
"11079",2007,"MONTANA","PARK","2,904","CHLOROTHALONIL",0,0
"11080",2007,"MONTANA","PARK","2,904","CHLORPYRIFOS",NA,481
"11081",2007,"MONTANA","STILLWATER","NA","CHLORPYRIFOS",179,762
"11082",2007,"MONTANA","STILLWATER","NA","CLOTHIANIDIN",1,1
"11083",2007,"MONTANA","SWEET GRASS","806","CHLORPYRIFOS",NA,479
"11084",2007,"MONTANA","YELLOWSTONE","8,700","CHLORPYRIFOS",1914,3303
"11085",2007,"MONTANA","YELLOWSTONE","8,700","CLOTHIANIDIN",10,10
"11086",2007,"MONTANA","CARTER","25","CHLOROTHALONIL",2,2
"11087",2007,"MONTANA","CARTER","25","CHLORPYRIFOS",NA,1439
"11088",2007,"MONTANA","CUSTER","NA","CHLORPYRIFOS",36,859
"11089",2007,"MONTANA","CUSTER","NA","CLOTHIANIDIN",13,13
"11090",2007,"MONTANA","CUSTER","NA","FIPRONIL",NA,9
"11091",2007,"MONTANA","CUSTER","NA","IMIDACLOPRID",6,6
"11092",2007,"MONTANA","FALLON","NA","CHLORPYRIFOS",NA,1312
"11093",2007,"MONTANA","FALLON","NA","CLOTHIANIDIN",3,3
"11094",2007,"MONTANA","FALLON","NA","FIPRONIL",NA,2
"11095",2007,"MONTANA","FALLON","NA","IMIDACLOPRID",1,1
"11096",2007,"MONTANA","POWDER RIVER","NA","CHLORPYRIFOS",NA,1118
"11097",2007,"MONTANA","POWDER RIVER","NA","CLOTHIANIDIN",0,0
"11098",2007,"MONTANA","POWDER RIVER","NA","FIPRONIL",NA,0
"11099",2007,"MONTANA","POWDER RIVER","NA","IMIDACLOPRID",0,0
"11100",2007,"MONTANA","ROSEBUD","NA","CHLORPYRIFOS",70,1148
"11101",2007,"MONTANA","ROSEBUD","NA","CLOTHIANIDIN",11,11
"11102",2007,"MONTANA","ROSEBUD","NA","FIPRONIL",NA,8
"11103",2007,"MONTANA","ROSEBUD","NA","IMIDACLOPRID",5,5
"11104",2007,"MONTANA","WIBAUX","NA","CHLORPYRIFOS",7,520
"11105",2007,"MONTANA","WIBAUX","NA","CLOTHIANIDIN",5,5
"11106",2007,"MONTANA","WIBAUX","NA","FIPRONIL",NA,4
"11107",2007,"MONTANA","WIBAUX","NA","IMIDACLOPRID",2,2
"11108",2007,"MONTANA","BEAVERHEAD","NA","CHLOROTHALONIL",420,420
"11109",2007,"MONTANA","BEAVERHEAD","NA","CHLORPYRIFOS",NA,1347
"11110",2007,"MONTANA","BEAVERHEAD","NA","IMIDACLOPRID",16,16
"11111",2007,"MONTANA","GALLATIN","5,382","CHLOROTHALONIL",1855,1855
"11112",2007,"MONTANA","GALLATIN","5,382","CHLORPYRIFOS",118,1823
"11113",2007,"MONTANA","GALLATIN","5,382","CLOTHIANIDIN",1,1
"11114",2007,"MONTANA","GALLATIN","5,382","IMIDACLOPRID",70,70
"11115",2007,"MONTANA","JEFFERSON","NA","CHLORPYRIFOS",NA,432
"11116",2007,"MONTANA","MADISON","6,000","CHLOROTHALONIL",282,282
"11117",2007,"MONTANA","MADISON","6,000","CHLORPYRIFOS",NA,1504
"11118",2007,"MONTANA","MADISON","6,000","IMIDACLOPRID",11,11
"11119",2012,"MISSOURI","BENTON","55","CHLOROTHALONIL",36,36
"11120",2012,"MISSOURI","BENTON","55","CHLORPYRIFOS",76,217
"11121",2012,"MISSOURI","BENTON","55","CLOTHIANIDIN",55,68
"11122",2012,"MISSOURI","BENTON","55","IMIDACLOPRID",54,60
"11123",2012,"MISSOURI","BOONE","500","CHLOROTHALONIL",19,19
"11124",2012,"MISSOURI","BOONE","500","CHLORPYRIFOS",277,606
"11125",2012,"MISSOURI","BOONE","500","CLOTHIANIDIN",129,164
"11126",2012,"MISSOURI","BOONE","500","IMIDACLOPRID",155,166
"11127",2012,"MISSOURI","CALLAWAY","29","CHLOROTHALONIL",5,5
"11128",2012,"MISSOURI","CALLAWAY","29","CHLORPYRIFOS",323,712
"11129",2012,"MISSOURI","CALLAWAY","29","CLOTHIANIDIN",153,187
"11130",2012,"MISSOURI","CALLAWAY","29","IMIDACLOPRID",155,162
"11131",2012,"MISSOURI","CAMDEN","58","CHLORPYRIFOS",3,4
"11132",2012,"MISSOURI","CAMDEN","58","CLOTHIANIDIN",1,1
"11133",2012,"MISSOURI","CAMDEN","58","IMIDACLOPRID",1,1
"11134",2012,"MISSOURI","COLE","NA","CHLOROTHALONIL",9,9
"11135",2012,"MISSOURI","COLE","NA","CHLORPYRIFOS",44,118
"11136",2012,"MISSOURI","COLE","NA","CLOTHIANIDIN",28,38
"11137",2012,"MISSOURI","COLE","NA","IMIDACLOPRID",44,46
"11138",2012,"MISSOURI","COOPER","124","CHLOROTHALONIL",48,48
"11139",2012,"MISSOURI","COOPER","124","CHLORPYRIFOS",145,733
"11140",2012,"MISSOURI","COOPER","124","CLOTHIANIDIN",230,271
"11141",2012,"MISSOURI","COOPER","124","IMIDACLOPRID",184,212
"11142",2012,"MISSOURI","DALLAS","58","CHLOROTHALONIL",71,71
"11143",2012,"MISSOURI","DALLAS","58","CHLORPYRIFOS",81,92
"11144",2012,"MISSOURI","DALLAS","58","CLOTHIANIDIN",4,5
"11145",2012,"MISSOURI","DALLAS","58","IMIDACLOPRID",6,7
"11146",2012,"MISSOURI","HICKORY","29","CHLORPYRIFOS",79,137
"11147",2012,"MISSOURI","HICKORY","29","CLOTHIANIDIN",23,26
"11148",2012,"MISSOURI","HICKORY","29","IMIDACLOPRID",13,15
"11149",2012,"MISSOURI","HOWARD","37","CHLOROTHALONIL",3,3
"11150",2012,"MISSOURI","HOWARD","37","CHLORPYRIFOS",138,550
"11151",2012,"MISSOURI","HOWARD","37","CLOTHIANIDIN",160,190
"11152",2012,"MISSOURI","HOWARD","37","IMIDACLOPRID",134,143
"11153",2012,"MISSOURI","LACLEDE","62","CHLOROTHALONIL",2,2
"11154",2012,"MISSOURI","LACLEDE","62","CHLORPYRIFOS",185,278
"11155",2012,"MISSOURI","LACLEDE","62","CLOTHIANIDIN",36,40
"11156",2012,"MISSOURI","LACLEDE","62","IMIDACLOPRID",14,15
"11157",2012,"MISSOURI","MARIES","76","CHLOROTHALONIL",54,54
"11158",2012,"MISSOURI","MARIES","76","CHLORPYRIFOS",104,131
"11159",2012,"MISSOURI","MARIES","76","CLOTHIANIDIN",11,14
"11160",2012,"MISSOURI","MARIES","76","IMIDACLOPRID",16,16
"11161",2012,"MISSOURI","MILLER","415","CHLORPYRIFOS",79,115
"11162",2012,"MISSOURI","MILLER","415","CLOTHIANIDIN",14,16
"11163",2012,"MISSOURI","MILLER","415","IMIDACLOPRID",10,11
"11164",2012,"MISSOURI","MONITEAU","84","CHLOROTHALONIL",144,144
"11165",2012,"MISSOURI","MONITEAU","84","CHLORPYRIFOS",102,256
"11166",2012,"MISSOURI","MONITEAU","84","CLOTHIANIDIN",60,74
"11167",2012,"MISSOURI","MONITEAU","84","IMIDACLOPRID",60,66
"11168",2012,"MISSOURI","MORGAN","65","CHLOROTHALONIL",60,60
"11169",2012,"MISSOURI","MORGAN","65","CHLORPYRIFOS",125,232
"11170",2012,"MISSOURI","MORGAN","65","CLOTHIANIDIN",42,53
"11171",2012,"MISSOURI","MORGAN","65","IMIDACLOPRID",52,58
"11172",2012,"MISSOURI","OSAGE","33","CHLOROTHALONIL",7,7
"11173",2012,"MISSOURI","OSAGE","33","CHLORPYRIFOS",181,316
"11174",2012,"MISSOURI","OSAGE","33","CLOTHIANIDIN",53,60
"11175",2012,"MISSOURI","OSAGE","33","IMIDACLOPRID",32,35
"11176",2012,"MISSOURI","PETTIS","85","CHLOROTHALONIL",51,51
"11177",2012,"MISSOURI","PETTIS","85","CHLORPYRIFOS",230,1024
"11178",2012,"MISSOURI","PETTIS","85","CLOTHIANIDIN",311,372
"11179",2012,"MISSOURI","PETTIS","85","IMIDACLOPRID",271,292
"11180",2012,"MISSOURI","PHELPS","19","CHLORPYRIFOS",16,19
"11181",2012,"MISSOURI","PHELPS","19","CLOTHIANIDIN",1,1
"11182",2012,"MISSOURI","PHELPS","19","IMIDACLOPRID",1,1
"11183",2012,"MISSOURI","POLK","152","CHLOROTHALONIL",6,6
"11184",2012,"MISSOURI","POLK","152","CHLORPYRIFOS",107,145
"11185",2012,"MISSOURI","POLK","152","CLOTHIANIDIN",15,18
"11186",2012,"MISSOURI","POLK","152","IMIDACLOPRID",17,18
"11187",2012,"MISSOURI","PULASKI","20","CHLOROTHALONIL",82,82
"11188",2012,"MISSOURI","PULASKI","20","CHLORPYRIFOS",9,15
"11189",2012,"MISSOURI","PULASKI","20","CLOTHIANIDIN",2,3
"11190",2012,"MISSOURI","PULASKI","20","IMIDACLOPRID",2,2
"11191",2012,"MISSOURI","SALINE","18","CHLOROTHALONIL",4,4
"11192",2012,"MISSOURI","SALINE","18","CHLORPYRIFOS",228,1972
"11193",2012,"MISSOURI","SALINE","18","CLOTHIANIDIN",682,779
"11194",2012,"MISSOURI","SALINE","18","IMIDACLOPRID",430,449
"11195",2012,"MISSOURI","CRAWFORD","34","CHLOROTHALONIL",8,9
"11196",2012,"MISSOURI","CRAWFORD","34","CHLORPYRIFOS",291,298
"11197",2012,"MISSOURI","CRAWFORD","34","CLOTHIANIDIN",7,7
"11198",2012,"MISSOURI","CRAWFORD","34","IMIDACLOPRID",8,8
"11199",2012,"MISSOURI","FRANKLIN","177","CHLOROTHALONIL",25,25
"11200",2012,"MISSOURI","FRANKLIN","177","CHLORPYRIFOS",309,699
"11201",2012,"MISSOURI","FRANKLIN","177","CLOTHIANIDIN",213,227
"11202",2012,"MISSOURI","FRANKLIN","177","IMIDACLOPRID",170,175
"11203",2012,"MISSOURI","GASCONADE","133","CHLOROTHALONIL",50,52
"11204",2012,"MISSOURI","GASCONADE","133","CHLORPYRIFOS",170,300
"11205",2012,"MISSOURI","GASCONADE","133","CLOTHIANIDIN",52,57
"11206",2012,"MISSOURI","GASCONADE","133","IMIDACLOPRID",55,56
"11207",2012,"MISSOURI","JEFFERSON","106","CHLOROTHALONIL",34,35
"11208",2012,"MISSOURI","JEFFERSON","106","CHLORPYRIFOS",186,247
"11209",2012,"MISSOURI","JEFFERSON","106","CLOTHIANIDIN",37,39
"11210",2012,"MISSOURI","JEFFERSON","106","IMIDACLOPRID",28,29
"11211",2012,"MISSOURI","LINCOLN","114","CHLOROTHALONIL",438,479
"11212",2012,"MISSOURI","LINCOLN","114","CHLORPYRIFOS",196,1047
"11213",2012,"MISSOURI","LINCOLN","114","CLOTHIANIDIN",488,524
"11214",2012,"MISSOURI","LINCOLN","114","IMIDACLOPRID",441,458
"11215",2012,"MISSOURI","MONTGOMERY","14","CHLOROTHALONIL",493,537
